단축코드,표준코드,한글종목명,ELW권리형태,ELW조기종료발생기준가격,바스켓여부,기초자산코드1,기초자산코드2,기초자산코드3,기초자산코드4,기초자산코드5,발행사한글종목명,발행사코드,행사가,최종거래일,잔존일수,권리유형구분코드,지급일,전일시가총액(억),상장주수(천),시장참가자번호1,시장참가자번호2,시장참가자번호3,시장참가자번호4,시장참가자번호5,시장참가자번호6,시장참가자번호7,시장참가자번호8,시장참가자번호9,시장참가자번호10
57M819,KRA5712B4G26,한국M819현대차풋,0,000000000.000,N,005380,,,,,,00003,045000000,20260910,0105,P,20260916,000000001,000000000003300,00003,,,,,,,,,
57M820,KRA5712B5G25,한국M820현대차풋,0,000000000.000,N,005380,,,,,,00003,045000000,20261210,0196,P,20261216,000000004,000000000003200,00003,,,,,,,,,
57M843,KRA5731BVG26,한국M843KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000230000,20260611,0014,C,20260617,000000017,000000000010000,00003,,,,,,,,,
57M844,KRA5731BWG25,한국M844KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000225000,20260611,0014,C,20260617,000000015,000000000008000,00003,,,,,,,,,
57M845,KRA5731BXG24,한국M845KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000220000,20260611,0014,C,20260617,000000024,000000000010000,00003,,,,,,,,,
57M846,KRA5731BYG23,한국M846KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000215000,20260611,0014,C,20260617,000000024,000000000008000,00003,,,,,,,,,
57M847,KRA5731BZG22,한국M847KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000210000,20260611,0014,C,20260617,000000029,000000000008000,00003,,,,,,,,,
57M848,KRA5731C0G28,한국M848KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000205000,20260611,0014,C,20260617,000000029,000000000006000,00003,,,,,,,,,
57M849,KRA5731C1G27,한국M849KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000200000,20260611,0014,C,20260617,000000037,000000000006000,00003,,,,,,,,,
57M850,KRA5731C2G26,한국M850KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000195000,20260611,0014,C,20260617,000000033,000000000004000,00003,,,,,,,,,
57M851,KRA5731C3G25,한국M851KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000190000,20260611,0014,C,20260617,000000041,000000000004000,00003,,,,,,,,,
57M852,KRA5731C4G24,한국M852KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000185000,20260611,0014,C,20260617,000000071,000000000004000,00003,,,,,,,,,
57M853,KRA5731C5G23,한국M853KOSDAQ150콜,0,000000000.000,N,3003,,,,,,00003,000180000,20260611,0014,C,20260617,000000069,000000000004000,00003,,,,,,,,,
57M854,KRA5732C6G20,한국M854KOSDAQ150풋,0,000000000.000,N,3003,,,,,,00003,000230000,20260611,0014,P,20260617,000000146,000000000004000,00003,,,,,,,,,
57M855,KRA5732C7G29,한국M855KOSDAQ150풋,0,000000000.000,N,3003,,,,,,00003,000225000,20260611,0014,P,20260617,000000120,000000000004000,00003,,,,,,,,,
57M856,KRA5732C8G28,한국M856KOSDAQ150풋,0,000000000.000,N,3003,,,,,,00003,000220000,20260611,0014,P,20260617,000000104,000000000004000,00003,,,,,,,,,
57M857,KRA5732C9G27,한국M857KOSDAQ150풋,0,000000000.000,N,3003,,,,,,00003,000215000,20260611,0014,P,20260617,000000111,000000000004000,00003,,,,,,,,,
57M858,KRA5732CAG29,한국M858KOSDAQ150풋,0,000000000.000,N,3003,,,,,,00003,000210000,20260611,0014,P,20260617,000000098,000000000006000,00003,,,,,,,,,
57M859,KRA5732CBG28,한국M859KOSDAQ150풋,0,000000000.000,N,3003,,,,,,00003,000205000,20260611,0014,P,20260617,000000079,000000000006000,00003,,,,,,,,,
57M860,KRA5732CCG27,한국M860KOSDAQ150풋,0,000000000.000,N,3003,,,,,,00003,000200000,20260611,0014,P,20260617,000000077,000000000008000,00003,,,,,,,,,
57M861,KRA5732CDG26,한국M861KOSDAQ150풋,0,000000000.000,N,3003,,,,,,00003,000195000,20260611,0014,P,20260617,000000090,000000000008000,00003,,,,,,,,,
57M862,KRA5732CEG25,한국M862KOSDAQ150풋,0,000000000.000,N,3003,,,,,,00003,000190000,20260611,0014,P,20260617,000000081,000000000010000,00003,,,,,,,,,
57M863,KRA5732CFG24,한국M863KOSDAQ150풋,0,000000000.000,N,3003,,,,,,00003,000185000,20260611,0014,P,20260617,000000050,000000000008000,00003,,,,,,,,,
57M864,KRA5732CGG23,한국M864KOSDAQ150풋,0,000000000.000,N,3003,,,,,,00003,000180000,20260611,0014,P,20260617,000000062,000000000010000,00003,,,,,,,,,
57M902,KRA5731DMG25,한국M902KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000087000,20260611,0014,C,20260617,000004565,000000000011000,00003,,,,,,,,,
57M903,KRA5731DNG24,한국M903KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000086000,20260611,0014,C,20260617,000000999,000000000009000,00003,,,,,,,,,
57M904,KRA5731DPG22,한국M904KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000085000,20260611,0014,C,20260617,000002154,000000000007000,00003,,,,,,,,,
57M905,KRA5731DQG21,한국M905KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000084000,20260611,0014,C,20260617,000002843,000000000009000,00003,,,,,,,,,
57M906,KRA5731DRG20,한국M906KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000083000,20260611,0014,C,20260617,000000761,000000000007000,00003,,,,,,,,,
57M907,KRA5731DSG29,한국M907KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000082000,20260611,0014,C,20260617,000001826,000000000009000,00003,,,,,,,,,
57M908,KRA5731DTG28,한국M908KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000081000,20260611,0014,C,20260617,000000676,000000000007000,00003,,,,,,,,,
57M909,KRA5731DVG24,한국M909KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000080000,20260611,0014,C,20260617,000001183,000000000009000,00003,,,,,,,,,
57M911,KRA5732DXG21,한국M911KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000073000,20260611,0014,P,20260617,000000003,000000000007000,00003,,,,,,,,,
57M912,KRA5732DYG20,한국M912KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000072000,20260611,0014,P,20260617,000000006,000000000009000,00003,,,,,,,,,
57M913,KRA5732DZG29,한국M913KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000071000,20260611,0014,P,20260617,000000004,000000000007000,00003,,,,,,,,,
57M914,KRA5732E0G22,한국M914KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000070000,20260611,0014,P,20260617,000000003,000000000009000,00003,,,,,,,,,
57M916,KRA5732E2G20,한국M916KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000068000,20260611,0014,P,20260617,000000003,000000000009000,00003,,,,,,,,,
57M919,KRA5731E5G29,한국M919KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000087000,20260709,0042,C,20260715,000005170,000000000011000,00003,,,,,,,,,
57M920,KRA5731E6G28,한국M920KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000086000,20260709,0042,C,20260715,000003195,000000000009000,00003,,,,,,,,,
57M921,KRA5731E7G27,한국M921KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000085000,20260709,0042,C,20260715,000002523,000000000007000,00003,,,,,,,,,
57M922,KRA5731E8G26,한국M922KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000084000,20260709,0042,C,20260715,000003441,000000000009000,00003,,,,,,,,,
57M923,KRA5731E9G25,한국M923KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000083000,20260709,0042,C,20260715,000002598,000000000007000,00003,,,,,,,,,
57M924,KRA5731EAG28,한국M924KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000082000,20260709,0042,C,20260715,000003418,000000000009000,00003,,,,,,,,,
57M925,KRA5731EBG27,한국M925KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000081000,20260709,0042,C,20260715,000001391,000000000007000,00003,,,,,,,,,
57M926,KRA5731ECG26,한국M926KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000080000,20260709,0042,C,20260715,000001894,000000000009000,00003,,,,,,,,,
57M928,KRA5732EEG23,한국M928KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000073000,20260709,0042,P,20260715,000000317,000000000007000,00003,,,,,,,,,
57M929,KRA5732EFG22,한국M929KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000072000,20260709,0042,P,20260715,000000045,000000000009000,00003,,,,,,,,,
57M930,KRA5732EGG21,한국M930KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000071000,20260709,0000,P,20260715,000000155,000000000007000,,,,,,,,,,
57M931,KRA5732EHG20,한국M931KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000070000,20260709,0042,P,20260715,000000051,000000000009000,00003,,,,,,,,,
57M933,KRA5732EKG25,한국M933KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000068000,20260709,0042,P,20260715,000000038,000000000009000,00003,,,,,,,,,
57M936,KRA5731ENG23,한국M936KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000087000,20260813,0077,C,20260820,000003971,000000000011000,00003,,,,,,,,,
57M937,KRA5731EPG21,한국M937KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000086000,20260813,0077,C,20260820,000004124,000000000009000,00003,,,,,,,,,
57M938,KRA5731EQG20,한국M938KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000085000,20260813,0077,C,20260820,000002725,000000000007000,00003,,,,,,,,,
57M939,KRA5731ERG29,한국M939KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000084000,20260813,0077,C,20260820,000003374,000000000009000,00003,,,,,,,,,
57M940,KRA5731ESG28,한국M940KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000083000,20260813,0077,C,20260820,000002679,000000000007000,00003,,,,,,,,,
57M941,KRA5731ETG27,한국M941KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000082000,20260813,0077,C,20260820,000003453,000000000009000,00003,,,,,,,,,
57M942,KRA5731EVG23,한국M942KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000081000,20260813,0077,C,20260820,000002791,000000000007000,00003,,,,,,,,,
57M943,KRA5731EWG22,한국M943KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000080000,20260813,0077,C,20260820,000004275,000000000009000,00003,,,,,,,,,
57M945,KRA5732EYG29,한국M945KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000073000,20260813,0077,P,20260820,000000435,000000000007000,00003,,,,,,,,,
57M946,KRA5732EZG28,한국M946KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000072000,20260813,0077,P,20260820,000000132,000000000009000,00003,,,,,,,,,
57M947,KRA5732F0G29,한국M947KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000071000,20260813,0077,P,20260820,000000414,000000000007000,00003,,,,,,,,,
57M948,KRA5732F1G28,한국M948KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000070000,20260813,0077,P,20260820,000000103,000000000009000,00003,,,,,,,,,
57M950,KRA5732F3G26,한국M950KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000068000,20260813,0077,P,20260820,000000106,000000000009000,00003,,,,,,,,,
57M953,KRA5731F6G25,한국M953KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000087000,20260910,0000,C,20260916,000005424,000000000011000,,,,,,,,,,
57M954,KRA5731F7G24,한국M954KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000086000,20260910,0000,C,20260916,000004680,000000000009000,,,,,,,,,,
57M955,KRA5731F8G23,한국M955KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000085000,20260910,0105,C,20260916,000003484,000000000007000,00003,,,,,,,,,
57M956,KRA5731F9G22,한국M956KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000084000,20260910,0000,C,20260916,000004843,000000000009000,,,,,,,,,,
57M957,KRA5731FAG27,한국M957KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000083000,20260910,0105,C,20260916,000003823,000000000007000,00003,,,,,,,,,
57M958,KRA5731FBG26,한국M958KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000082000,20260910,0105,C,20260916,000003608,000000000009000,00003,,,,,,,,,
57M959,KRA5731FCG25,한국M959KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000081000,20260910,0000,C,20260916,000003950,000000000007000,,,,,,,,,,
57M960,KRA5731FDG24,한국M960KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000080000,20260910,0105,C,20260916,000003754,000000000009000,00003,,,,,,,,,
57M962,KRA5732FFG21,한국M962KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000073000,20260910,0105,P,20260916,000000352,000000000007000,00003,,,,,,,,,
57M963,KRA5732FGG20,한국M963KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000072000,20260910,0105,P,20260916,000000177,000000000009000,00003,,,,,,,,,
57M965,KRA5732FJG27,한국M965KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000070000,20260910,0105,P,20260916,000000160,000000000009000,00003,,,,,,,,,
57M967,KRA5732FLG23,한국M967KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000068000,20260910,0105,P,20260916,000000116,000000000009000,00003,,,,,,,,,
57M969,KRA5732FNG21,한국M969KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000066000,20260910,0105,P,20260916,000000260,000000000009000,00003,,,,,,,,,
57M970,KRA5731FPG20,한국M970KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000087000,20261008,0133,C,20261015,000005417,000000000011000,00003,,,,,,,,,
57M971,KRA5731FQG29,한국M971KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000086000,20261008,0000,C,20261015,000004290,000000000009000,,,,,,,,,,
57M972,KRA5731FRG28,한국M972KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000085000,20261008,0133,C,20261015,000002679,000000000007000,00003,,,,,,,,,
57M973,KRA5731FSG27,한국M973KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000084000,20261008,0000,C,20261015,000004426,000000000009000,,,,,,,,,,
57M974,KRA5731FTG26,한국M974KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000083000,20261008,0000,C,20261015,000003495,000000000007000,,,,,,,,,,
57M975,KRA5731FVG22,한국M975KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000082000,20261008,0133,C,20261015,000000479,000000000009000,00003,,,,,,,,,
57M976,KRA5731FWG21,한국M976KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000081000,20261008,0000,C,20261015,000003475,000000000007000,,,,,,,,,,
57M977,KRA5731FXG20,한국M977KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000080000,20261008,0133,C,20261015,000000642,000000000009000,00003,,,,,,,,,
57M979,KRA5732FZG27,한국M979KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000073000,20261008,0133,P,20261015,000000480,000000000007000,00003,,,,,,,,,
57M980,KRA5732G0G27,한국M980KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000072000,20261008,0133,P,20261015,000000205,000000000009000,00003,,,,,,,,,
57M981,KRA5732G1G26,한국M981KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000071000,20261008,0133,P,20261015,000000401,000000000007000,00003,,,,,,,,,
57M982,KRA5732G2G25,한국M982KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000070000,20261008,0133,P,20261015,000000242,000000000009000,00003,,,,,,,,,
57M984,KRA5732G4G23,한국M984KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000068000,20261008,0133,P,20261015,000000231,000000000009000,00003,,,,,,,,,
57M987,KRA5731G7G22,한국M987KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000087000,20261112,0168,C,20261118,000005170,000000000011000,00003,,,,,,,,,
57M988,KRA5731G8G21,한국M988KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000086000,20261112,0168,C,20261118,000001031,000000000009000,00003,,,,,,,,,
57M989,KRA5731G9G20,한국M989KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000085000,20261112,0168,C,20261118,000002982,000000000007000,00003,,,,,,,,,
57M990,KRA5731GAG26,한국M990KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000084000,20261112,0168,C,20261118,000004869,000000000009000,00003,,,,,,,,,
57M991,KRA5731GBG25,한국M991KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000083000,20261112,0000,C,20261118,000003457,000000000007000,,,,,,,,,,
57M992,KRA5731GCG24,한국M992KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000082000,20261112,0168,C,20261118,000003718,000000000009000,00003,,,,,,,,,
57M993,KRA5731GDG23,한국M993KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000081000,20261112,0168,C,20261118,000003892,000000000007000,00003,,,,,,,,,
57M994,KRA5731GEG22,한국M994KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000080000,20261112,0168,C,20261118,000003855,000000000009000,00003,,,,,,,,,
57M996,KRA5732GGG29,한국M996KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000073000,20261112,0168,P,20261118,000000484,000000000007000,00003,,,,,,,,,
57M997,KRA5732GHG28,한국M997KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000072000,20261112,0168,P,20261118,000000239,000000000009000,00003,,,,,,,,,
57M998,KRA5732GJG26,한국M998KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000071000,20261112,0168,P,20261118,000000405,000000000007000,00003,,,,,,,,,
57M999,KRA5732GKG23,한국M999KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000070000,20261112,0168,P,20261118,000000252,000000000009000,00003,,,,,,,,,
57MA01,KRA5732GMG21,한국MA01KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000068000,20261112,0168,P,20261118,000000209,000000000009000,00003,,,,,,,,,
57MA04,KRA5731GQG28,한국MA04KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000087000,20261210,0196,C,20261216,000005874,000000000011000,00003,,,,,,,,,
57MA05,KRA5731GRG27,한국MA05KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000086000,20261210,0000,C,20261216,000004802,000000000009000,,,,,,,,,,
57MA06,KRA5731GSG26,한국MA06KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000085000,20261210,0196,C,20261216,000002791,000000000007000,00003,,,,,,,,,
57MA07,KRA5731GTG25,한국MA07KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000084000,20261210,0196,C,20261216,000004952,000000000009000,00003,,,,,,,,,
57MA08,KRA5731GVG21,한국MA08KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000083000,20261210,0000,C,20261216,000003570,000000000007000,,,,,,,,,,
57MA09,KRA5731GWG20,한국MA09KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000082000,20261210,0196,C,20261216,000003294,000000000009000,00003,,,,,,,,,
57MA10,KRA5731GXG29,한국MA10KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000081000,20261210,0196,C,20261216,000004075,000000000007000,00003,,,,,,,,,
57MA11,KRA5731GYG28,한국MA11KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000080000,20261210,0196,C,20261216,000003911,000000000009000,00003,,,,,,,,,
57MA13,KRA5732H0G25,한국MA13KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000073000,20261210,0196,P,20261216,000000572,000000000007000,00003,,,,,,,,,
57MA14,KRA5732H1G24,한국MA14KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000072000,20261210,0196,P,20261216,000000314,000000000009000,00003,,,,,,,,,
57MA15,KRA5732H2G23,한국MA15KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000071000,20261210,0196,P,20261216,000000468,000000000007000,00003,,,,,,,,,
57MA16,KRA5732H3G22,한국MA16KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000070000,20261210,0196,P,20261216,000000193,000000000009000,00003,,,,,,,,,
57MA18,KRA5732H5G20,한국MA18KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000068000,20261210,0196,P,20261216,000000427,000000000009000,00003,,,,,,,,,
57MA21,KRA571101G37,한국MA21한국조선콜,0,000000000.000,N,009540,,,,,,00003,043900000,20260709,0042,C,20260715,000000055,000000000100000,00003,,,,,,,,,
57MA22,KRA571102G36,한국MA22한국조선콜,0,000000000.000,N,009540,,,,,,00003,043900000,20261210,0196,C,20261216,000000050,000000000040000,00003,,,,,,,,,
57MA23,KRA571103G35,한국MA23한국조선콜,0,000000000.000,N,009540,,,,,,00003,042950000,20260813,0077,C,20260820,000000069,000000000055600,00003,,,,,,,,,
57MA24,KRA571104G34,한국MA24한국조선콜,0,000000000.000,N,009540,,,,,,00003,042050000,20260611,0014,C,20260617,000000025,000000000071500,00003,,,,,,,,,
57MA25,KRA571105G33,한국MA25한국조선콜,0,000000000.000,N,009540,,,,,,00003,041150000,20260709,0042,C,20260715,000000029,000000000041700,00003,,,,,,,,,
57MA26,KRA571106G32,한국MA26한국조선콜,0,000000000.000,N,009540,,,,,,00003,038000000,20260709,0042,C,20260715,000000016,000000000018600,00003,,,,,,,,,
57MA27,KRA571107G31,한국MA27현대일렉콜,0,000000000.000,N,267260,,,,,,00003,093300000,20260709,0042,C,20260715,000000104,000000000047700,00003,,,,,,,,,
57MA28,KRA571108G30,한국MA28현대일렉콜,0,000000000.000,N,267260,,,,,,00003,093300000,20260813,0077,C,20260820,000000131,000000000037100,00003,,,,,,,,,
57MA29,KRA571109G39,한국MA29현대중공콜,0,000000000.000,N,329180,,,,,,00003,059800000,20260709,0042,C,20260715,000000108,000000000083400,00003,,,,,,,,,
57MA30,KRA571110G36,한국MA30현대중공콜,0,000000000.000,N,329180,,,,,,00003,059800000,20260813,0077,C,20260820,000000106,000000000062500,00003,,,,,,,,,
57MA31,KRA571111G35,한국MA31현대중공콜,0,000000000.000,N,329180,,,,,,00003,059800000,20261210,0196,C,20261216,000000074,000000000037100,00003,,,,,,,,,
57MA32,KRA571112G34,한국MA32현대중공콜,0,000000000.000,N,329180,,,,,,00003,055000000,20260611,0014,C,20260617,000000060,000000000043500,00003,,,,,,,,,
57MA33,KRA571113G33,한국MA33현대중공콜,0,000000000.000,N,329180,,,,,,00003,055000000,20260709,0042,C,20260715,000000081,000000000037100,00003,,,,,,,,,
57MA34,KRA571114G32,한국MA34KB금융콜,0,000000000.000,N,105560,,,,,,00003,016550000,20260611,0014,C,20260617,000000016,000000000083400,00003,,,,,,,,,
57MA35,KRA571115G31,한국MA35KB금융콜,0,000000000.000,N,105560,,,,,,00003,016550000,20260709,0042,C,20260715,000000015,000000000062500,00003,,,,,,,,,
57MA36,KRA571116G30,한국MA36KB금융콜,0,000000000.000,N,105560,,,,,,00003,016550000,20260813,0077,C,20260820,000000020,000000000045500,00003,,,,,,,,,
57MA37,KRA571117G39,한국MA37KB금융콜,0,000000000.000,N,105560,,,,,,00003,016550000,20260910,0105,C,20260916,000000021,000000000038500,00003,,,,,,,,,
57MA38,KRA571118G38,한국MA38KB금융콜,0,000000000.000,N,105560,,,,,,00003,016550000,20261210,0196,C,20261216,000000027,000000000027800,00003,,,,,,,,,
57MA39,KRA571119G37,한국MA39KB금융콜,0,000000000.000,N,105560,,,,,,00003,015850000,20260709,0042,C,20260715,000000018,000000000040000,00003,,,,,,,,,
57MA40,KRA571120G34,한국MA40KB금융콜,0,000000000.000,N,105560,,,,,,00003,015550000,20260611,0014,C,20260617,000000008,000000000040000,00003,,,,,,,,,
57MA41,KRA571121G33,한국MA41KB금융콜,0,000000000.000,N,105560,,,,,,00003,015550000,20260813,0077,C,20260820,000000014,000000000027100,00003,,,,,,,,,
57MA42,KRA571122G32,한국MA42KB금융콜,0,000000000.000,N,105560,,,,,,00003,015200000,20260709,0042,C,20260715,000000012,000000000027100,00003,,,,,,,,,
57MA43,KRA571123G31,한국MA43KB금융콜,0,000000000.000,N,105560,,,,,,00003,015200000,20260910,0105,C,20260916,000000018,000000000020900,00003,,,,,,,,,
57MA44,KRA571124G30,한국MA44KB금융콜,0,000000000.000,N,105560,,,,,,00003,014600000,20260813,0077,C,20260820,000000008,000000000017600,00003,,,,,,,,,
57MA45,KRA571125G39,한국MA45KB금융콜,0,000000000.000,N,105560,,,,,,00003,013500000,20260709,0042,C,20260715,000000013,000000000012000,00003,,,,,,,,,
57MA46,KRA571126G38,한국MA46LG씨엔콜,0,000000000.000,N,064400,,,,,,00003,007500000,20260611,0014,C,20260617,000000092,000000000077000,00003,,,,,,,,,
57MA47,KRA571127G37,한국MA47LG씨엔콜,0,000000000.000,N,064400,,,,,,00003,007500000,20260910,0105,C,20260916,000000076,000000000037100,00003,,,,,,,,,
57MA48,KRA571128G36,한국MA48LG씨엔콜,0,000000000.000,N,064400,,,,,,00003,007500000,20261210,0196,C,20261216,000000064,000000000025700,00003,,,,,,,,,
57MA49,KRA571129G35,한국MA49LG에너지콜,0,000000000.000,N,373220,,,,,,00003,042750000,20260709,0042,C,20260715,000000066,000000000066700,00003,,,,,,,,,
57MA50,KRA571130G32,한국MA50LG에너지콜,0,000000000.000,N,373220,,,,,,00003,042750000,20260813,0077,C,20260820,000000052,000000000050000,00003,,,,,,,,,
57MA51,KRA571131G31,한국MA51LG에너지콜,0,000000000.000,N,373220,,,,,,00003,042750000,20260910,0105,C,20260916,000000060,000000000043500,00003,,,,,,,,,
57MA52,KRA571132G30,한국MA52LG에너지콜,0,000000000.000,N,373220,,,,,,00003,042750000,20261210,0196,C,20261216,000000053,000000000029500,00003,,,,,,,,,
57MA53,KRA571133G39,한국MA53LG에너지콜,0,000000000.000,N,373220,,,,,,00003,041800000,20260611,0014,C,20260617,000000042,000000000071500,00003,,,,,,,,,
57MA54,KRA571134G38,한국MA54LG에너지콜,0,000000000.000,N,373220,,,,,,00003,040950000,20260709,0042,C,20260715,000000025,000000000041700,00003,,,,,,,,,
57MA55,KRA571135G37,한국MA55LG에너지콜,0,000000000.000,N,373220,,,,,,00003,040950000,20260910,0105,C,20260916,000000032,000000000029500,00003,,,,,,,,,
57MA56,KRA571136G36,한국MA56LG에너지콜,0,000000000.000,N,373220,,,,,,00003,040100000,20260813,0077,C,20260820,000000024,000000000028600,00003,,,,,,,,,
57MA57,KRA571137G35,한국MA57LG에너지콜,0,000000000.000,N,373220,,,,,,00003,038500000,20260709,0042,C,20260715,000000016,000000000023300,00003,,,,,,,,,
57MA58,KRA571138G34,한국MA58엘지전자콜,0,000000000.000,N,066570,,,,,,00003,011000000,20260709,0042,C,20260715,000000811,000000000071500,00003,,,,,,,,,
57MA59,KRA571139G33,한국MA59엘지전자콜,0,000000000.000,N,066570,,,,,,00003,011000000,20260813,0077,C,20260820,000000402,000000000050000,00003,,,,,,,,,
57MA60,KRA571140G30,한국MA60엘지전자콜,0,000000000.000,N,066570,,,,,,00003,011000000,20261008,0133,C,20261015,000000413,000000000037100,00003,,,,,,,,,
57MA61,KRA571141G39,한국MA61엘지전자콜,0,000000000.000,N,066570,,,,,,00003,010300000,20260709,0042,C,20260715,000000383,000000000030400,00003,,,,,,,,,
57MA62,KRA571142G38,한국MA62LG화학콜,0,000000000.000,N,051910,,,,,,00003,033000000,20260709,0042,C,20260715,000000075,000000000083400,00003,,,,,,,,,
57MA63,KRA571143G37,한국MA63LG화학콜,0,000000000.000,N,051910,,,,,,00003,033000000,20260813,0077,C,20260820,000000068,000000000062500,00003,,,,,,,,,
